419,   3.53233171,   4.17541552
420,    3.5400207,   3.65415645
421,   3.54395127,   3.13248682
422,   3.54419136,    2.6105237
423,   3.54084659,   2.08837795
424,   3.53409934,   1.56615305
425,   3.52437449,   1.04394889
426,   3.51256704,  0.521865368
427,   3.51782775,   11.2895041
428,   3.55282545,       10.802
429,   3.60097742,   10.3073387
430,     3.654356,   9.80767059
431,   3.70813274,   9.30434036
432,   3.75967932,   8.79814148
433,   3.80768633,    8.2895565
434,   3.85156059,   7.77891922
435,   3.89107132,   7.26648808
436,   3.92615891,   6.75248432
437,    3.9568336,    6.2371006
438,   3.98312402,   5.72051525
439,   4.00505447,   5.20288897
440,   4.02263737,   4.68437338
441,   4.03587818,   4.16511154
442,   4.04478931,    3.6452446
443,    4.0494051,   3.12490845
444,   4.04980373,    2.6042366
445,   4.04610729,    2.0833559
446,   4.03852415,   1.56238425
447,   4.02754545,    1.0414319
448,   4.01420021,  0.520604014
449,   3.95334268,   11.2277956
450,   3.99309158,   10.7465124
451,   4.04747105,   10.2570925
452,   4.10767365,    9.7619791
453,   4.16831875,   9.26270676
454,   4.22646523,   8.76018333
455,   4.28063965,   8.25496483
456,   4.33017349,   7.74743176
457,   4.37480259,   7.23787785
458,   4.41445875,   6.72655296
459,   4.44915152,    6.2136755
460,   4.47891283,   5.69944429
461,   4.50376844,   5.18404245
462,   4.52373314,   4.66763973
463,   4.53881359,   4.15039825
464,   4.54902267,    3.6324749
465,   4.55440044,   3.11402416
466,   4.55503416,   2.59519577
467,   4.55106163,    2.0761323
468,   4.54271889,   1.55696535
469,   4.53056288,   1.03781605
470,   4.51575661,  0.518794298
471,   4.38664818,    11.153862
472,   4.43131781,   10.6793594
473,   4.49205685,   10.1957397
474,   4.55919743,   9.70573902
475,   4.62681389,    9.2110815
476,   4.69165659,   8.71279049
477,   4.75209427,   8.21149445
478,   4.80738115,    7.7076211
479,   4.85722303,   7.20149946
480,   4.90154123,   6.69340754
481,   4.94034576,   6.18359089
482,   4.97367096,   5.67227077
483,   5.00154591,   5.15964842
484,   5.02398586,    4.6459136
485,   5.04099941,   4.13124657
486,   5.05259991,   3.61582255
487,    5.0588336,   3.09981251
488,   5.05979633,   2.58338261
489,   5.05564117,    2.0666914
490,   5.04663181,   1.54988432
491,   5.03339195,   1.03309298
492,   5.01721859,  0.516431451
493,    4.8173461,   11.0676785
494,    4.8671236,   10.6005077
495,   4.93437481,   10.1232433
496,    5.0085845,    9.6389122
497,   5.08329296,   9.14942741
498,   5.15494823,   8.65592575
499,    5.2217617,   8.15910912
500,   5.28291416,   7.65945196
501,   5.33808041,    7.1573205
502,   5.38717222,   6.65301991
503,    5.4302001,   6.14682102
504,   5.46720123,   5.63896799
505,   5.49820662,   5.12968254
506,   5.52323389,   4.61917353
507,   5.54229164,   4.10763836
508,   5.55539608,   3.59527087
509,   5.56259632,    3.0822587
510,   5.56399965,   2.56878471
511,   5.55977345,   2.05502272
512,   5.55020905,   1.54113269
513,   5.53599739,   1.02725625
514,   5.51856804,  0.513511896
515,   5.24502087,   10.9692078
516,   5.30011129,   10.5099087
517,   5.37404442,   10.0395498
518,    5.4554739,   9.56144428
519,    5.5374136,   9.07768917
520,   5.61601639,   8.58953857
521,   5.68933916,   8.09776115
522,    5.7564888,   7.60288191
523,   5.81711006,   7.10529947
524,   5.87110615,   6.60535049
525,   5.91848755,   6.10332966
526,    5.9592948,   5.59950352
527,   5.99356127,   5.09411526
528,   6.02130651,   4.58739185
529,    6.0425396,   4.07954931
530,   6.05727768,   3.57079792
531,    6.0655756,   3.06134367
532,   6.06754923,    2.5513854
533,   6.06338263,    2.0411129
534,   6.05339432,   1.53070021
535,   6.03834152,   1.02029896
536,   6.01978683,  0.510031939
537,   5.66923046,   10.8583755
538,   5.72985649,   10.4074774
539,   5.81066084,    9.9445734
540,   5.89947987,   9.47325039
541,   5.98881149,   8.99578762
542,   6.07451725,   8.51355076
543,   6.15450144,   8.02737808
544,   6.22779846,   7.53783941
545,    6.2940259,   7.04537106
546,   6.35307789,   6.55033779
547,   6.40496397,   6.05305958
548,   6.44972897,   5.55382586
549,   6.48740721,   5.05289936
550,   6.51802063,   4.55052662
551,   6.54157972,    4.0469408
552,   6.55810261,    3.5423708
553,   6.56764841,    3.0370388
554,   6.57034397,   2.53116083
555,   6.56638718,   2.02494287
556,   6.55612564,   1.51857221
557,   6.54038191,   1.01221073
558,     6.520854,  0.505986214
559,   6.08950186,   10.7350674
560,   6.15590382,   10.2930927
561,   6.24378681,   9.83819008
562,    6.3401866,    9.3742094
563,    6.4370923,   8.90360546
564,   6.53007698,   8.42785072
565,   6.61689615,   7.94785213
566,   6.69651556,   7.46422625
567,   6.76852274,    6.9774437
568,   6.83280277,   6.48789787
569,   6.88936663,   5.99593401
570,   6.93826103,   5.50186348
571,   6.97952461,      5.00597
572,    7.0131793,   4.50851822
573,   7.03923702,   4.00976086
574,   7.05771685,   3.50994349
575,   7.06868362,   3.00930476
576,   7.07227278,   2.50807858
577,   7.06869984,   2.00648594
578,   7.05833721,   1.50472867
579,   7.04207516,   1.00297844
580,   7.02174664,  0.501368165
581,   6.50532532,    10.599144
582,   6.57775927,    10.166605
583,    6.6729517,   9.72024918
584,   6.77714443,   9.26417542
585,   6.88182831,   8.80100346
586,   6.98229218,   8.33230686
587,   7.07614565,   7.85906076
588,   7.16228485,   7.38192606
589,   7.24026775,   6.90140724
590,   7.30997181,   6.41792774
591,   7.37141037,   5.93185759
592,   7.42463064,   5.44352913
593,   7.46967554,   4.95324802
594,   7.50656796,   4.46129704
595,   7.53532028,   3.96794677
596,   7.55595398,   3.47346067
597,   7.56853771,   2.97809482
598,   7.57321787,   2.48209977
599,   7.57022476,   1.98571157
600,   7.55995846,   1.48914659
601,   7.54337502,  0.992586911
602,   7.52244186,  0.496170402
603,   6.91616058,   10.4504614
604,   6.99490118,   10.0278645
605,   7.09765339,   9.59060192
606,   7.20987606,   9.14300251
607,   7.32256699,   8.68783951
608,   7.43073559,   8.22678566
609,     7.531847,   7.76087713
610,   7.62472725,   7.29082012
611,   7.70890808,   6.81715298
612,   7.78425884,   6.34032631
613,   7.85079288,   5.86073637
614,   7.90856075,   5.37873745
615,   7.95760918,   4.89465523
616,   7.99796104,   4.40879154
617,   8.02962875,   3.92143631
618,   8.05263805,   3.43286872
619,   8.06706047,   2.94336295
620,   8.07305336,   2.45318556
621,   8.07086182,   1.96258903
622,   8.06091309,   1.47180343
623,   8.04423046,  0.981021404
624,   8.02291584,   0.49038583
625,     7.321455,   10.2889214
626,   7.40679693,   9.87676525
627,   7.51738167,   9.44914055
628,   7.63789558,   9.01058578
629,   7.75884724,   8.56401443
630,   7.87497091,   8.11119175
631,   7.98358822,   7.65321207
632,   8.08345795,   7.19082499
633,   8.17408466,   6.72460175
634,   8.25532913,    6.2550211
635,   8.32720566,   5.78250313
636,   8.38976955,   5.30742693
637,   8.44306755,    4.8301363
638,    8.4871254,   4.35095358
639,   8.52195835,   3.87018538
640,   8.54759026,   3.38812923
641,   8.56409931,    2.9050765
642,   8.57165241,   2.42130971
643,   8.57050896,   1.93709767
644,    8.5611248,   1.45268428
645,      8.54459,  0.968272805
646,   8.52314186,  0.484010398
647,   7.72066832,   10.1145277
648,   7.81293106,   9.71330261
649,   7.93164539,   9.29585838
650,    8.0607357,    8.8669157
651,    8.1902256,   8.42951775
652,   8.31457901,   7.98551416
653,   8.43097687,   7.53605556
654,   8.53810883,   7.08193064
655,   8.63545322,   6.62374401
656,   8.72286415,   6.16200256
657,   8.80035591,   5.69715214
658,   8.86798668,   5.22959137
